Label,BalabanJ,BertzCT,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FractionCSP3,HallKierAlpha,Ipc,Kappa2,Kappa3,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinEStateIndex,MolLogP,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,VSA_EState10,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azo,fr_benzodiazepine,fr_bicyclic,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea
1,1.501,762.117,31.449,24.154,0.0,12.08,25.304,25.683,29.726,0.0,30.332,0.0,0.0,435.217,0.652,-1.65,5910365.206,10.588,6.422,0.48,12.789,0.326,0.1,-3.615,4.162,1,1,2,1,0,1,3,2,7,10,1,1,2,14.9,12.204,0.0,13.276,0.0,5.969,9.36,4.795,0.0,0.0,62.436,43.083,12.707,0.0,3,24.154,19.245,0.0,4.9,11.836,63.829,18.869,35.895,0.0,0.0,0.0,0.0,7.369,51.687,20.575,11.836,56.93,30.332,0.0,0.0,94.91,0.0,12.613,60.193,1,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3.61,93.431,5.969,4.795,0.0,5.918,0.0,25.683,0.0,0.0,13.847,0.0,5.107,144.115,0.875,-0.53,134.888,5.27,3.487,0.481,10.479,0.306,0.102,-0.635,2.287,0,0,0,0,0,0,1,1,2,5,0,0,0,5.107,0.0,0.0,0.0,0.0,5.969,4.795,0.0,0.0,0.0,26.689,12.842,0.0,5.918,0,9.901,5.969,0.0,0.0,5.918,39.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.076,4.795,5.918,39.531,0.0,0.0,0.0,37.3,0.0,0.0,26.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.505,1160.954,34.366,18.319,0.0,49.139,12.294,11.984,28.571,0.0,44.179,5.317,19.944,547.235,0.519,-2.7,306514959.3,12.437,7.03,0.443,13.49,0.407,0.0,-3.928,2.375,0,2,2,2,0,2,8,3,11,13,0,2,2,30.368,6.104,6.29,10.023,0.0,6.093,0.0,13.212,4.305,0.0,44.179,48.588,18.777,36.173,4,32.529,21.804,0.0,9.622,11.836,56.124,32.037,60.161,0.0,11.05,10.482,0.0,0.0,74.766,30.655,11.836,25.832,59.493,0.0,0.0,140.42,-3.928,28.234,68.277,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,2.165,687.604,11.57,9.589,0.0,5.783,21.899,0.0,13.847,48.531,0.0,0.0,21.444,318.066,0.176,-2.33,67165.742,6.197,3.652,0.478,12.284,0.347,0.138,-1.332,3.813,0,0,0,2,0,2,3,1,5,5,0,0,0,9.843,5.75,11.384,0.0,0.0,5.969,4.795,4.795,0.0,0.0,11.601,62.378,16.15,0.0,2,19.432,23.353,0.0,0.0,0.0,19.449,0.0,64.68,5.75,4.737,0.0,5.75,11.601,22.46,4.795,0.0,29.769,48.531,5.023,0.0,63.6,5.794,0.0,53.067,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.994,346.328,30.706,0.0,0.0,72.676,0.0,0.0,0.0,0.0,0.0,0.0,53.954,400.194,1.0,-0.44,867869.992,15.479,8.624,0.394,9.133,0.187,0.0,-0.941,-3.138,0,1,1,0,0,0,11,5,11,16,0,1,1,53.954,24.416,6.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.676,1,53.954,0.0,0.0,0.0,0.0,30.706,72.676,0.0,0.0,0.0,0.0,0.0,0.0,128.914,28.421,0.0,0.0,0.0,0.0,0.0,156.53,0.0,0.0,74.167,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.878,526.15,0.0,0.0,0.0,0.0,5.415,17.709,45.07,18.237,0.0,30.147,4.737,271.194,0.667,-1.02,65310.912,4.49,1.605,0.497,5.505,0.119,0.456,0.456,3.383,2,1,3,1,0,1,2,0,2,1,1,1,2,9.637,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.908,68.453,11.457,7.11,4,4.737,0.0,0.0,4.9,5.918,49.982,20.702,29.326,5.75,4.737,0.0,5.75,0.0,31.644,11.836,5.918,43.231,18.199,0.0,0.0,12.47,0.0,0.0,34.917,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.699,461.977,0.0,4.795,0.0,5.907,28.568,19.634,13.176,6.066,0.0,24.064,22.071,299.14,0.5,-1.46,23853.651,7.968,4.283,0.496,12.137,0.255,0.212,-0.212,2.002,0,0,0,1,0,1,4,2,6,8,0,0,0,20.687,5.75,0.0,0.0,5.907,0.0,4.795,0.0,0.0,0.0,25.448,19.156,19.156,23.383,1,9.531,23.196,0.0,10.217,0.0,13.847,39.022,22.719,5.75,15.787,5.687,5.75,11.601,44.096,0.0,0.0,24.205,12.133,5.023,0.0,67.59,5.947,0.0,41.497,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.735,101.556,18.351,21.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.338,0.0,183.971,1.0,-0.1,76.904,3.338,3.838,0.428,11.219,0.428,2.922,-4.946,2.353,0,0,0,0,0,0,1,0,7,3,0,0,0,0.0,0.0,0.0,5.563,0.0,12.788,4.737,0.0,21.952,0.0,11.601,0.0,0.0,0.0,0,26.689,11.601,0.0,0.0,0.0,18.351,0.0,0.0,0.0,0.0,21.952,0.0,11.601,18.351,4.737,0.0,0.0,0.0,0.0,0.0,9.23,4.325,55.675,-8.472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.986,1097.11,0.0,9.589,0.0,23.65,30.216,64.225,29.349,16.432,0.0,34.065,4.374,492.256,0.679,-1.99,318334538.1,8.84,3.722,0.353,13.283,0.233,0.026,0.026,4.256,3,2,5,1,1,2,6,0,7,5,3,2,5,4.9,5.818,0.0,11.814,0.0,0.0,19.389,0.0,4.374,0.0,24.974,79.441,44.655,16.536,7,9.589,39.251,0.0,14.173,35.507,44.946,44.168,24.265,0.0,4.9,5.818,0.0,11.532,65.256,9.589,35.507,44.946,24.265,0.0,10.086,56.75,1.598,4.762,62.307,0,0,0,0,1,0,0,2,2,0,0,0,4,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1.701,682.712,17.809,15.32,0.0,0.0,30.092,29.906,38.525,5.573,13.847,32.578,0.0,416.329,0.778,-0.9,3363116.531,9.303,5.285,0.393,10.127,0.081,0.374,-0.615,5.705,3,0,3,0,0,0,3,3,3,6,3,0,3,15.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.993,93.108,6.421,17.809,3,15.32,0.0,0.0,0.0,23.169,109.712,0.0,35.45,0.0,0.0,0.0,0.0,0.0,33.129,0.0,23.169,91.903,35.45,0.0,0.0,60.69,0.0,0.0,62.167,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.992,234.987,34.578,30.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.513,0.0,227.003,1.0,-2.4,1181.115,6.115,7.945,0.311,9.832,0.294,0.845,-1.546,-1.02,0,0,0,0,0,0,9,0,12,8,0,0,0,14.513,13.214,6.104,0.0,15.26,0.0,0.0,0.0,0.0,30.343,0.0,0.0,0.0,0.0,0,29.773,0.0,0.0,0.0,0.0,6.104,13.214,30.343,0.0,0.0,0.0,0.0,0.0,34.578,14.513,30.343,0.0,0.0,0.0,0.0,157.11,0.0,0.0,62.833,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.393,895.38,23.038,14.696,0.0,29.138,41.711,32.104,12.842,11.762,6.076,46.221,4.737,517.323,0.867,-0.85,104935121.4,9.41,3.949,0.461,13.523,0.316,0.004,-0.619,5.251,3,2,5,0,0,0,6,1,6,6,3,2,5,14.743,11.887,0.0,0.0,0.0,5.969,9.589,0.0,0.0,18.341,33.771,75.665,40.502,11.857,5,19.432,23.514,0.0,4.9,33.999,115.024,12.801,12.655,0.0,0.0,0.0,0.0,11.762,64.101,14.326,33.999,85.482,12.655,0.0,0.0,66.84,1.764,0.0,73.32,0,1,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1.41,1053.206,12.073,14.384,0.0,44.415,19.262,35.953,0.0,0.0,90.996,0.0,14.211,530.267,0.364,-3.93,533884092.1,17.555,12.924,0.462,12.488,0.306,0.147,-0.842,6.053,0,0,0,3,0,3,6,0,6,20,0,0,0,14.211,13.214,6.104,0.0,0.0,17.908,14.384,0.0,0.0,0.0,90.996,55.215,19.262,0.0,3,28.594,17.908,0.0,0.0,0.0,63.891,13.214,107.686,0.0,0.0,0.0,0.0,0.0,37.226,47.857,0.0,55.215,90.996,0.0,0.0,78.9,0.0,0.0,89.333,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.083,257.414,26.696,14.237,0.0,12.966,0.0,0.0,0.0,0.0,0.0,0.0,25.307,249.017,1.0,0.22,484.014,4.384,2.853,0.369,10.717,0.369,0.039,-5.302,-1.273,0,0,0,0,0,0,4,6,10,5,0,0,0,30.414,0.0,0.0,0.0,5.083,15.192,9.13,0.0,0.0,0.0,0.0,12.966,6.421,0.0,0,33.81,15.192,0.0,0.0,5.734,17.925,6.545,0.0,0.0,5.734,0.0,0.0,15.192,36.308,9.13,0.0,12.842,0.0,0.0,0.0,161.31,0.0,21.434,33.927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.513,664.235,0.0,4.795,0.0,12.073,17.647,23.745,12.842,6.197,24.265,16.932,4.737,284.152,0.471,-1.81,129971.423,4.879,2.141,0.459,12.447,0.34,0.069,-0.193,2.95,0,2,2,1,1,2,3,1,4,3,0,2,2,14.621,6.104,0.0,0.0,0.0,5.969,0.0,4.795,0.0,0.0,18.199,25.956,42.025,5.563,4,9.531,16.872,0.0,9.884,0.0,43.871,7.048,36.026,0.0,0.0,0.0,0.0,0.0,41.089,4.737,0.0,36.041,30.462,0.0,10.903,45.33,0.0,0.0,43.667,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.482,392.483,6.042,9.589,0.0,18.421,6.545,5.563,14.034,0.0,30.332,10.634,4.737,250.132,0.385,-1.88,9845.046,7.447,4.967,0.382,11.836,0.245,0.153,-0.656,0.454,0,0,0,1,0,1,3,2,5,8,0,0,0,15.37,6.042,0.0,11.814,0.0,0.0,9.589,0.0,0.0,0.0,30.332,5.563,20.578,6.607,1,14.326,11.814,0.0,10.634,0.0,19.51,13.717,35.895,0.0,10.634,0.0,0.0,0.0,31.573,20.871,0.0,12.487,30.332,0.0,0.0,67.43,0.0,0.0,45.833,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.67,588.649,0.0,9.589,0.0,10.83,17.484,43.437,31.256,6.924,6.076,13.847,0.0,314.225,0.81,-0.92,209150.769,5.037,2.057,0.3,12.147,0.155,0.245,0.245,4.724,4,0,4,0,0,0,2,0,2,1,3,0,3,0.0,5.783,5.783,0.0,0.0,0.0,9.589,0.0,0.0,0.0,19.421,86.529,12.339,0.0,4,9.589,11.566,0.0,0.0,34.502,72.138,0.0,11.649,0.0,0.0,0.0,0.0,0.0,11.566,9.589,34.502,72.138,11.649,0.0,0.0,34.14,0.0,0.0,46.833,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.279,62.929,0.0,0.0,0.0,12.084,0.0,12.842,12.842,0.0,0.0,0.0,11.467,112.1,1.0,-0.08,72.495,2.464,1.202,0.676,7.29,-0.055,0.08,-0.08,2.402,1,0,1,0,0,0,0,0,2,0,1,0,1,11.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.084,0.0,25.683,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,37.767,0.0,11.467,0.0,0.0,0.0,0.0,0.0,12.084,0.0,0.0,25.683,0.0,0.0,11.467,47.6,0.0,0.0,18.667,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.697,832.174,35.479,24.597,0.0,35.373,25.683,32.104,5.573,0.0,19.923,6.924,4.737,446.267,0.808,-1.53,12584735.83,8.355,3.318,0.45,13.144,0.306,0.032,-1.372,3.523,4,0,4,0,0,0,6,2,6,7,3,0,3,14.95,6.607,11.384,5.783,0.0,5.969,14.384,0.0,0.0,0.0,32.765,74.19,18.257,6.104,4,29.334,17.536,0.0,0.0,28.584,96.684,6.607,11.649,0.0,0.0,0.0,0.0,0.0,46.061,19.12,28.584,84.979,11.649,0.0,0.0,100.9,0.0,0.0,76.75,0,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.776,672.986,18.312,20.114,0.0,17.743,32.228,19.262,5.563,6.076,55.484,5.317,0.0,415.272,0.56,-1.95,4671223.351,13.372,8.424,0.393,11.437,0.219,0.058,-0.589,3.147,1,0,1,1,0,1,4,4,5,13,1,0,1,20.636,0.0,0.0,5.907,0.0,0.0,4.795,0.0,0.0,0.0,54.636,50.509,25.304,18.312,2,20.114,5.907,0.0,5.317,11.836,70.181,6.545,60.199,0.0,5.317,0.0,0.0,0.0,46.083,11.215,11.836,51.012,54.636,0.0,0.0,89.79,0.0,0.0,69.5,0,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2.372,506.26,5.415,4.795,0.0,5.783,5.563,5.563,0.0,36.92,25.98,9.968,0.0,226.111,0.214,-2.03,8781.076,4.454,2.228,0.293,12.399,0.174,0.054,-0.586,2.637,0,0,0,0,2,2,3,0,3,3,0,0,0,0.0,0.0,5.783,0.0,0.0,0.0,14.762,0.0,0.0,0.0,6.066,37.61,30.351,5.415,2,4.795,5.783,0.0,9.968,0.0,19.262,0.0,60.18,0.0,0.0,0.0,0.0,0.0,15.751,5.415,0.0,29.769,49.053,0.0,0.0,42.85,0.0,0.0,39.25,0,0,0,0,2,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0,1.486,866.729,37.127,20.426,0.0,6.104,23.614,29.904,0.0,12.133,30.332,0.0,25.812,450.145,0.478,-1.71,14348302.17,9.833,5.039,0.488,10.4,0.124,0.093,-1.423,1.613,0,2,2,2,0,2,7,4,8,6,0,2,2,34.637,42.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.866,41.31,11.443,19.821,4,34.637,11.601,0.0,0.0,0.0,49.465,19.821,64.178,5.75,4.737,0.0,5.75,11.601,70.767,15.895,0.0,29.215,42.465,5.023,0.0,108.61,6.403,0.0,70.042,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.232,973.248,5.969,14.696,0.0,12.328,38.496,0.0,4.567,56.498,0.0,0.0,16.338,357.077,0.158,-2.79,468921.443,6.607,3.105,0.497,12.987,0.307,0.17,-0.955,3.927,0,0,0,2,1,3,4,1,6,5,0,0,0,9.843,5.75,0.0,0.0,5.907,5.969,14.156,0.0,0.0,0.0,11.601,54.952,21.666,19.047,3,19.432,34.38,0.0,4.567,0.0,13.345,7.11,64.308,5.75,4.737,0.0,5.75,11.601,28.66,11.215,6.924,21.615,42.465,5.023,10.903,68.53,5.886,1.538,56.687,1,0,0,0,1,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.322,587.579,16.127,13.524,0.0,0.0,12.108,37.874,32.104,24.265,0.0,23.469,0.0,384.245,0.7,-1.11,365747.775,12.308,10.139,0.388,11.215,0.229,0.509,-3.268,4.164,0,0,0,1,0,1,4,2,6,14,0,0,0,10.006,0.0,0.0,10.023,0.0,0.0,4.722,8.418,0.0,0.0,51.663,56.593,5.687,12.36,1,13.524,15.711,0.0,4.9,0.0,64.897,30.612,29.829,0.0,4.722,5.687,0.0,0.0,44.314,10.023,0.0,70.461,24.265,0.0,0.0,69.64,-3.268,22.43,39.922,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
0,2.321,459.619,18.177,19.802,0.0,24.04,44.946,12.842,19.262,0.0,12.152,6.924,5.107,382.272,0.818,-1.2,728293.548,13.892,10.059,0.481,12.109,0.303,0.02,-0.784,4.255,1,0,1,0,0,0,4,3,5,15,1,0,1,15.32,5.783,0.0,0.0,0.0,5.969,9.589,0.0,0.0,0.0,44.759,50.361,19.262,12.208,1,24.909,11.753,0.0,0.0,11.836,102.602,0.0,12.152,0.0,0.0,0.0,0.0,0.0,39.28,9.589,11.836,90.394,12.152,0.0,0.0,94.83,0.0,0.0,66.167,1,2,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,3.241,644.684,23.753,19.178,0.0,21.961,0.0,12.133,0.0,6.069,10.634,0.0,27.076,310.995,0.0,-3.12,28594.083,6.355,3.919,0.474,11.072,0.394,0.083,-1.787,0.258,0,0,0,1,0,1,5,4,10,6,0,0,0,20.847,0.0,0.0,0.0,0.0,23.753,9.589,9.589,5.262,0.0,11.601,12.133,0.0,28.03,1,29.391,46.729,5.262,0.0,0.0,0.0,10.634,22.719,6.069,10.634,11.375,0.0,11.601,33.966,19.178,11.331,5.563,12.133,5.023,0.0,156.59,5.811,0.0,69.134,2,0,0,0,0,0,2,4,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.755,896.936,0.0,4.795,0.0,6.093,19.696,36.4,27.837,4.9,25.253,18.199,21.322,382.145,0.364,-2.33,2060941.742,7.73,3.587,0.45,12.031,0.409,0.215,-0.215,4.888,1,1,2,1,1,2,3,0,5,3,0,1,1,9.637,0.0,0.0,0.0,0.0,6.093,4.984,4.795,0.0,0.0,29.307,67.496,29.882,12.301,4,9.531,23.267,0.0,9.884,0.0,32.607,19.696,69.509,0.0,0.0,4.795,0.0,11.601,35.674,17.579,0.0,42.15,42.102,5.023,5.573,42.43,6.269,0.0,51.176,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2.298,418.965,5.601,5.107,0.0,0.0,5.918,37.12,6.421,7.11,24.265,18.995,4.737,263.189,0.625,-1.06,19617.523,5.931,3.097,0.497,11.189,0.119,0.295,-0.711,2.635,1,0,1,1,0,1,3,1,3,4,1,0,1,14.743,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.974,44.633,12.463,12.711,2,9.843,0.0,0.0,4.9,5.918,31.284,27.75,29.829,5.75,4.737,0.0,5.75,0.0,37.756,5.601,5.918,31.247,24.265,0.0,0.0,32.7,0.0,0.0,38.917,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.706,333.817,19.41,14.267,0.0,25.639,5.009,0.0,6.924,13.847,0.0,10.603,20.648,315.075,0.889,-0.69,9581.514,9.251,5.861,0.352,12.305,0.352,0.044,-3.469,2.53,0,0,0,0,0,0,6,1,10,11,0,0,0,14.364,5.783,0.0,0.0,0.0,13.627,4.565,4.795,5.009,16.508,0.0,20.771,5.88,25.044,0,18.407,25.228,0.0,10.326,5.286,26.554,25.639,4.907,0.0,5.317,4.795,0.0,19.197,42.461,13.613,4.907,20.771,5.286,0.0,0.0,97.3,5.42,22.447,27.549,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
